shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
20045130,-1.208618,36.927261,2
20045130,-1.207753,36.925079,3
20045130,-1.207727,36.924828,4
20045130,-1.207851,36.92297,5
20045130,-1.208205,36.922333,6
20045130,-1.208205,36.922333,7
20045130,-1.207606,36.921783,8
20045130,-1.20666146278,36.9204998016,9
20045130,-1.205973,36.919899,10
20045130,-1.205788,36.919567,11
20045130,-1.20537400246,36.9185739756,12
20045131,-1.20542228222,36.9185686111,1
20045131,-1.205788,36.919567,2
20045131,-1.205973,36.919899,3
20045131,-1.206726,36.920601,4
20045131,-1.207606,36.921783,5
20045131,-1.208205,36.922333,6
20045131,-1.208205,36.922333,7
20045131,-1.207851,36.92297,8
20045131,-1.207727,36.924828,9
20045131,-1.207753,36.925079,10
20045131,-1.208618,36.927261,11
20045131,-1.209083,36.928226,12
20049110,-1.229522,36.920818,1
20049110,-1.227511,36.917999,2
20049110,-1.223244,36.912235,3
20049110,-1.223044,36.911903,4
20049110,-1.223008,36.911736,5
20049110,-1.223064,36.911453,6
20049110,-1.22396,36.90844,7
20049110,-1.223892,36.908154,8
20049110,-1.21988,36.904114,9
20049110,-1.219418,36.90374,10
20049110,-1.218872,36.90313,11
20049110,-1.217742,36.898991,12
20049110,-1.217461,36.89764,13
20049110,-1.217485,36.897465,14
20049110,-1.217673,36.89703,15
20049110,-1.21994376183,36.8940585852,16
20049110,-1.22049629688,36.8933880329,17
20049110,-1.22064650059,36.8930661678,18
20049110,-1.22065722942,36.8928033113,19
20049110,-1.22062,36.892624,20
20049110,-1.22052848339,36.8924760818,21
20049110,-1.220176,36.891872,22
20049110,-1.220144,36.891579,23
20049110,-1.220219,36.891266,24
20049110,-1.22058749199,36.8907755613,25
20049110,-1.22107565403,36.8903625011,26
20049110,-1.22161746025,36.8899011612,27
20049110,-1.22189640999,36.8896490335,28
20049110,-1.22284591198,36.8887960911,29
20049110,-1.22364521027,36.887986064,30
20049110,-1.22488439083,36.8865001202,31
20049110,-1.22703015804,36.8835657835,32
20049110,-1.22910618782,36.8806636333,33
20049110,-1.23014688492,36.8792742491,34
20049110,-1.23185813427,36.8771284819,35
20049110,-1.23403608799,36.8744516373,36
20049110,-1.23424530029,36.8742263317,37
20049110,-1.23454034328,36.8739205599,38
20049110,-1.23469054699,36.873883009,39
20049110,-1.23484075069,36.8738669157,40
20049110,-1.23500704765,36.8738561869,41
20049110,-1.23511433601,36.8737703562,42
20049110,-1.23512506485,36.873652339,43
20049110,-1.23507678509,36.8735772371,44
20049110,-1.23502850533,36.8734431267,45
20049110,-1.23503386974,36.8732982874,46
20049110,-1.23513042927,36.8730783463,47
20049110,-1.23545765877,36.8726867437,48
20049110,-1.23595654964,36.8722307682,49
20049110,-1.23646616936,36.8718230724,50
20049110,-1.23685240746,36.8715709448,51
20049110,-1.23726546764,36.8713349104,52
20049110,-1.23789846897,36.8710130453,53
20049110,-1.23997449875,36.8700796366,54
20049110,-1.24273180962,36.8689316511,55
20049110,-1.24320924282,36.8687170744,56
20049110,-1.24361157417,36.8684381247,57
20049110,-1.24446451664,36.8676871061,58
20049110,-1.24474346638,36.8676871061,59
20049110,-1.24507069588,36.8677514791,60
20049110,-1.24517261982,36.8678748608,61
20049110,-1.24537110329,36.8679392338,62
20049110,-1.24551057816,36.8679070473,63
20049110,-1.24561786652,36.8677943945,64
20049110,-1.24563932419,36.8676495552,65
20049110,-1.24559640884,36.8674993515,66
20049110,-1.24560713768,36.8672633171,67
20049110,-1.24561786652,36.8670272827,68
20049110,-1.24565541744,36.8668609858,69
20049110,-1.24565541744,36.8666732311,70
20049110,-1.24575734138,36.8664103746,71
20049110,-1.2489169836,36.8633526564,72
20049110,-1.25049412251,36.8617969751,73
20049110,-1.25204443932,36.8602627516,74
20049110,-1.2546569109,36.8577468395,75
20049110,-1.25569224358,36.8565773964,76
20049110,-1.25669538975,36.855327487,77
20049110,-1.25752151012,36.8542814255,78
20049110,-1.25793457031,36.8535465002,79
20049110,-1.25817060471,36.852875948,80
20049110,-1.25830471516,36.8522751331,81
20049110,-1.25838518143,36.8510895967,82
20049110,-1.25843346119,36.8504083157,83
20049110,-1.25843346119,36.8491959572,84
20049110,-1.25842273235,36.8486005068,85
20049110,-1.2584656477,36.8480050564,86
20049110,-1.2585246563,36.8476778269,87
20049110,-1.25874996185,36.8470072746,88
20049110,-1.25979065895,36.8447756767,89
20049110,-1.26083672047,36.8426299095,90
20049110,-1.26143753529,36.841750145,91
20049110,-1.26178622246,36.8413370848,92
20049110,-1.26214563847,36.8410205841,93
20049110,-1.26274645329,36.8405377865,94
20049110,-1.26304149628,36.8395990133,95
20049110,-1.26374959946,36.8383920193,96
20049110,-1.26408219337,36.8377804756,97
20049110,-1.26449525356,36.8371957541,98
20049110,-1.26473128796,36.8368256092,99
20049110,-1.26491367817,36.8364340067,100
20049110,-1.26507997513,36.8361657858,101
20049110,-1.26541256905,36.8357795477,102
20049110,-1.26578271389,36.835398674,103
20049110,-1.2659651041,36.8351948261,104
20049110,-1.26630842686,36.8349426985,105
20049110,-1.26834690571,36.8332690001,106
20049110,-1.26901745796,36.8326950073,107
20049110,-1.26922130585,36.8324321508,108
20049110,-1.27211809158,36.8276792765,109
20049110,-1.27506315708,36.8237739801,110
20049110,-1.275469,36.823296,111
20049110,-1.27571761608,36.8231195211,112
20049110,-1.27601802349,36.8230122328,113
20049110,-1.27650082111,36.8228244781,114
20049110,-1.27674221992,36.8226313591,115
20049110,-1.27706408501,36.8221968412,116
20049110,-1.27736449242,36.8216657639,117
20049110,-1.277641,36.821415,118
20049110,-1.278007,36.821308,119
20049110,-1.279198,36.821213,120
20049110,-1.27978920937,36.821231246,121
20049110,-1.2801271677,36.8213814497,122
20049110,-1.28039,36.821613,123
20049110,-1.280631423,36.8218320608,124
20049110,-1.281019,36.82233,125
20049110,-1.281019,36.82233,126
20049110,-1.28102302551,36.822475791,127
20049110,-1.28113031387,36.8226903677,128
20049110,-1.2812268734,36.8228459358,129
20049110,-1.28129124641,36.8229424953,130
20049110,-1.28141999245,36.8230175972,131
20049110,-1.28136634827,36.8233072758,132
20049110,-1.281323,36.823532,133
20049110,-1.281313,36.823784,134
20049110,-1.281356,36.825603,135
20049110,-1.28152,36.825863,136
20049110,-1.28152,36.825863,137
20049110,-1.282469,36.825245,138
20049110,-1.282915,36.824886,139
20049110,-1.282915,36.824886,140
20049110,-1.28278791904,36.8246805668,141
20049111,-1.28284156322,36.8249434233,1
20049111,-1.2815541029,36.8258446455,2
20049111,-1.28141999245,36.8256032467,3
20049111,-1.2814360857,36.8235057592,4
20049111,-1.28150582314,36.8229854107,5
20049111,-1.28153800964,36.8229424953,6
20049111,-1.28161847591,36.8228673935,7
20049111,-1.28165066242,36.8227601051,8
20049111,-1.28162920475,36.8226528168,9
20049111,-1.28158628941,36.8225562572,10
20049111,-1.28153264523,36.8224596977,11
20049111,-1.2814360857,36.8223577738,12
20049111,-1.28126978874,36.8222987652,13
20049111,-1.28104448318,36.8222397566,14
20049111,-1.28088355064,36.8221217394,15
20049111,-1.28032565117,36.8214833736,16
20049111,-1.28013789654,36.8213546276,17
20049111,-1.27995014191,36.8212473392,18
20049111,-1.27979457378,36.8211776018,19
20049111,-1.27959609032,36.8211293221,20
20049111,-1.27824962139,36.8211615086,21
20049111,-1.27793848515,36.8211776018,22
20049111,-1.27768099308,36.8212687969,23
20049111,-1.27748250961,36.8213868141,24
20049111,-1.2773001194,36.8215477467,25
20049111,-1.27668857574,36.8225347996,26
20049111,-1.27654373646,36.8226796389,27
20049111,-1.27625405788,36.8228673935,28
20049111,-1.27533137798,36.823258996,29
20049111,-1.27509534359,36.8234950304,30
20049111,-1.2748003006,36.8238383532,31
20049111,-1.27285838127,36.8263810873,32
20049111,-1.27195715904,36.8276685476,33
20049111,-1.27154409885,36.8283230066,34
20049111,-1.26918911934,36.8321371078,35
20049111,-1.2687921524,36.8327057362,36
20049111,-1.26715064049,36.8340682983,37
20049111,-1.26679122448,36.834320426,38
20049111,-1.26614749432,36.8348246813,39
20049111,-1.26488149166,36.8361335993,40
20049111,-1.26425385475,36.837067008,41
20049111,-1.26361012459,36.8378663063,42
20049111,-1.26298248768,36.8389177322,43
20049111,-1.26275718212,36.8393039703,44
20049111,-1.26231729984,36.8397331238,45
20049111,-1.26218318939,36.839786768,46
20049111,-1.26204371452,36.8397706747,47
20049111,-1.26192569733,36.8397974968,48
20049111,-1.26187205315,36.8399262428,49
20049111,-1.26190960407,36.8400281668,50
20049111,-1.26178622246,36.8402159214,51
20049111,-1.26169502735,36.840403676,52
20049111,-1.26149654388,36.8407523632,53
20049111,-1.26130342484,36.8411546946,54
20049111,-1.26113176346,36.8414658308,55
20049111,-1.26085281372,36.8417823315,56
20049111,-1.26064896584,36.8421202898,57
20049111,-1.2603700161,36.8425762653,58
20049111,-1.26015543938,36.8430322409,59
20049111,-1.25985503197,36.8435740471,60
20049111,-1.25817596912,36.8471360207,61
20049111,-1.25803112984,36.8476724625,62
20049111,-1.25795066357,36.848359108,63
20049111,-1.2578701973,36.8516582251,64
20049111,-1.25776290894,36.8524682522,65
20049111,-1.25768244267,36.8528062105,66
20049111,-1.25741958618,36.8534982204,67
20049111,-1.25695824623,36.8541580439,68
20049111,-1.25614285469,36.8551826477,69
20049111,-1.25545084476,36.8560892344,70
20049111,-1.25447452068,36.8572694063,71
20049111,-1.25218391418,36.8594527245,72
20049111,-1.25004887581,36.8615823984,73
20049111,-1.24841809273,36.8631434441,74
20049111,-1.24534964561,36.8660885096,75
20049111,-1.24482929707,36.8664801121,76
20049111,-1.24432504177,36.8669736385,77
20049111,-1.24408900738,36.8673115969,78
20049111,-1.24365985394,36.8677192926,79
20049111,-1.24317169189,36.8681001663,80
20049111,-1.24256014824,36.8684434891,81
20049111,-1.24016225338,36.869494915,82
20049111,-1.23890161514,36.8700098991,83
20049111,-1.23773217201,36.8705409765,84
20049111,-1.23647153378,36.8712061644,85
20049111,-1.23571515083,36.8717640638,86
20049111,-1.23450815678,36.8730300665,87
20049111,-1.23434185982,36.8731480837,88
20049111,-1.23419165611,36.8731480837,89
20049111,-1.23398244381,36.8730676174,90
20049111,-1.23390734196,36.8729388714,91
20049111,-1.23371422291,36.8728047609,92
20049111,-1.23358011246,36.8727725744,93
20049111,-1.23345673084,36.8728101254,94
20049111,-1.23310267925,36.8732231855,95
20049111,-1.23304367065,36.8733465672,96
20049111,-1.23304367065,36.8734967709,97
20049111,-1.233086586,36.8736362457,98
20049111,-1.233086586,36.8740385771,99
20049111,-1.23314023018,36.8746286631,100
20049111,-1.23311340809,36.8747413158,101
20049111,-1.23292565346,36.87502563,102
20049111,-1.23086035252,36.8776005507,103
20049111,-1.22970700264,36.8789577484,104
20049111,-1.22866630554,36.8803632259,105
20049111,-1.22516334057,36.8852180243,106
20049111,-1.22463226318,36.8859100342,107
20049111,-1.22414946556,36.8864893913,108
20049111,-1.22330188751,36.8875193596,109
20049111,-1.22243285179,36.8883669376,110
20049111,-1.22146725655,36.8892359734,111
20049111,-1.22040510178,36.8897992373,112
20049111,-1.220292449,36.8898689747,113
20049111,-1.22027635574,36.889976263,114
20049111,-1.22034072876,36.8900996447,115
20049111,-1.22043728828,36.8901371956,116
20049111,-1.22046411037,36.8902283907,117
20049111,-1.22043192387,36.8903410435,118
20049111,-1.22029781342,36.8905127048,119
20049111,-1.21986865997,36.8909364939,120
20049111,-1.21960580349,36.891156435,121
20049111,-1.21944487095,36.891156435,122
20049111,-1.21928930283,36.8912637234,123
20049111,-1.21923029423,36.8914461136,124
20049111,-1.21927857399,36.8916392326,125
20049111,-1.21942341328,36.891746521,126
20049111,-1.2195789814,36.8917518854,127
20049111,-1.21986329556,36.8918591738,128
20049111,-1.22026562691,36.8921864033,129
20049111,-1.22051239014,36.8925082684,130
20049111,-1.22064113617,36.8927925825,131
20049111,-1.22063577175,36.8930715322,132
20049111,-1.2205016613,36.8933397532,133
20049111,-1.22022807598,36.8936938047,134
20049111,-1.21998667717,36.8939727545,135
20049111,-1.21861338615,36.8958181143,136
20049111,-1.21772289276,36.8968856335,137
20049111,-1.21749222279,36.8972879648,138
20049111,-1.21743321419,36.8975454569,139
20049111,-1.21744930744,36.8977814913,140
20049111,-1.21749222279,36.898060441,141
20049111,-1.217742,36.898991,142
20049111,-1.21797502041,36.8998736143,143
20049111,-1.21827542782,36.9009035826,144
20049111,-1.21873676777,36.9026148319,145
20049111,-1.21889770031,36.9031351805,146
20049111,-1.21918201447,36.9035160542,147
20049111,-1.21934831142,36.9037038088,148
20049111,-1.22167110443,36.9060909748,149
20049111,-1.22390806675,36.9082528353,150
20049111,-1.2239831686,36.9084405899,151
20049111,-1.223064,36.911453,152
20049111,-1.22302293777,36.9116538763,153
20049111,-1.223044,36.911903,154
20049111,-1.223244,36.912235,155
20049111,-1.22532963753,36.915076375,156
20049111,-1.227511,36.917999,157
20049111,-1.22948169708,36.9208055735,158
20053110,-1.21110320091,36.874306798,1
20053110,-1.21124267578,36.8743872643,2
20053110,-1.211066,36.874714,3
20053110,-1.211066,36.874714,4
20053110,-1.212294,36.875282,5
20053110,-1.214012,36.876213,6
20053110,-1.214242,36.876286,7
20053110,-1.214454,36.876282,8
20053110,-1.21489048004,36.8761146069,9
20053110,-1.217255,36.875256,10
20053110,-1.217778,36.874809,11
20053110,-1.218093,36.874447,12
20053110,-1.21843099594,36.8739366531,13
20053110,-1.218759,36.873302,14
20053110,-1.21891,36.873081,15
20053110,-1.219089,36.872955,16
20053110,-1.219317,36.872852,17
20053110,-1.2196,36.872833,18
20053110,-1.220687,36.873219,19
20053110,-1.22083961964,36.8732446432,20
20053110,-1.2210059166,36.873190999,21
20053110,-1.22116684914,36.8730407953,22
20053110,-1.221296,36.872841,23
20053110,-1.22152626514,36.872343421,24
20053110,-1.22172474861,36.8719089031,25
20053110,-1.22186422348,36.8718445301,26
20053110,-1.22281908989,36.8722522259,27
20053110,-1.22297,36.872322,28
20053110,-1.225194,36.874054,29
20053110,-1.22549593449,36.8741190434,30
20053110,-1.22563004494,36.8741244078,31
20053110,-1.22576415539,36.8740922213,32
20053110,-1.2259,36.873901,33
20053110,-1.22727692127,36.8706536293,34
20053110,-1.22759878635,36.8699079752,35
20053110,-1.22764706612,36.869725585,36
20053110,-1.227648,36.869583,37
20053110,-1.227648,36.869583,38
20053110,-1.22705161572,36.8665391207,39
20053110,-1.23136997223,36.8646991253,40
20053110,-1.23152017593,36.8646776676,41
20053110,-1.23170256615,36.8647098541,42
20053110,-1.23191714287,36.8649190664,43
20053110,-1.23282909393,36.8659383059,44
20053110,-1.23380541801,36.866979003,45
20053110,-1.23396635056,36.8673062325,46
20053110,-1.23397171497,36.8710935116,47
20053110,-1.23396098614,36.8724453449,48
20053110,-1.23343527317,36.8728584051,49
20053111,-1.2336820364,36.872638464,1
20053111,-1.23311877251,36.8732446432,2
20053111,-1.23293638229,36.8733251095,3
20053111,-1.23279154301,36.8732982874,4
20053111,-1.23241066933,36.8731105328,5
20053111,-1.23151481152,36.8723702431,6
20053111,-1.2296050787,36.8710076809,7
20053111,-1.22781872749,36.8696719408,8
20053111,-1.22765243053,36.8697041273,9
20053111,-1.22708380222,36.8710935116,10
20053111,-1.2259,36.873901,11
20053111,-1.2258285284,36.8740171194,12
20053111,-1.22570514679,36.8740922213,13
20053111,-1.22544765472,36.8741190434,14
20053111,-1.22513115406,36.874011755,15
20053111,-1.22297,36.872322,16
20053111,-1.22182130814,36.8718391657,17
20053111,-1.22173011303,36.8718981743,18
20053111,-1.22152090073,36.8723487854,19
20053111,-1.221296,36.872841,20
20053111,-1.22114539146,36.8731105328,21
20053111,-1.220997,36.873219,22
20053111,-1.220687,36.873219,23
20053111,-1.2196,36.872833,24
20053111,-1.219317,36.872852,25
20053111,-1.219089,36.872955,26
20053111,-1.21891,36.873081,27
20053111,-1.218759,36.873302,28
20053111,-1.21840953827,36.8739795685,29
20053111,-1.218093,36.874447,30
20053111,-1.217778,36.874809,31
20053111,-1.21725618839,36.8752294779,32
20053111,-1.214454,36.876282,33
20053111,-1.214242,36.876286,34
20053111,-1.214012,36.876213,35
20053111,-1.212294,36.875282,36
20053111,-1.211066,36.874714,37
20053111,-1.211066,36.874714,38
20053111,-1.21123194695,36.8744033575,39
20053111,-1.21105492115,36.8743121624,40
20077110,-1.28436505795,36.8312251568,1
20077110,-1.28504633904,36.8310320377,2
20077110,-1.28527164459,36.831278801,3
20077110,-1.28559350967,36.8317615986,4
20077110,-1.28564178944,36.8319118023,5
20077110,-1.28566324711,36.8321210146,6
20077110,-1.28558278084,36.8322229385,7
20077110,-1.28549695015,36.8322336674,8
20077110,-1.28535211086,36.8323141336,9
20077110,-1.28393054008,36.8331241608,10
20077110,-1.28366231918,36.8332153559,11
20077110,-1.28339409828,36.8332636356,12
20077110,-1.28275573254,36.8332850933,13
20077110,-1.28219783306,36.8331938982,14
20077110,-1.28196716309,36.8330866098,15
20077110,-1.28173112869,36.8329256773,16
20077110,-1.28129124641,36.8324804306,17
20077110,-1.28114640713,36.8323355913,18
20077110,-1.28114640713,36.8322443962,19
20077110,-1.28112494946,36.8321478367,20
20077110,-1.28102838993,36.8320512772,21
20077110,-1.28091573715,36.8319815397,22
20077110,-1.28080844879,36.8319439888,23
20077110,-1.28070116043,36.8319439888,24
20077110,-1.28059923649,36.8319922686,25
20077110,-1.28052949905,36.832062006,26
20077110,-1.28047585487,36.8322014809,27
20077110,-1.28047585487,36.8324053288,28
20077110,-1.28034710884,36.832587719,29
20077110,-1.27918839455,36.8335855007,30
20077110,-1.27761125565,36.834025383,31
20077110,-1.27727866173,36.834089756,32
20077110,-1.27558350563,36.8347120285,33
20077110,-1.27321243286,36.8356347084,34
20077110,-1.27081990242,36.8365681171,35
20077110,-1.27041220665,36.8366003036,36
20077110,-1.26996159554,36.836514473,37
20077110,-1.26943588257,36.836181879,38
20077110,-1.26885652542,36.8357098103,39
20077110,-1.26730084419,36.8345725536,40
20077110,-1.26700043678,36.8344652653,41
20077110,-1.26673221588,36.8345081806,42
20077110,-1.26648545265,36.834679842,43
20077110,-1.26605629921,36.8350446224,44
20077110,-1.26559495926,36.8354952335,45
20077110,-1.2644469738,36.8369221687,46
20077110,-1.26217246056,36.8404197693,47
20077110,-1.26186132431,36.840763092,48
20077110,-1.26152873039,36.8410313129,49
20077110,-1.26091718674,36.8417930603,50
20077110,-1.26048803329,36.8425118923,51
20077110,-1.25915765762,36.845215559,52
20077110,-1.25835299492,36.8468785286,53
20077110,-1.2581384182,36.8475329876,54
20077110,-1.25803112984,36.848294735,55
20077110,-1.25793457031,36.8521463871,56
20077110,-1.25781655312,36.8527150154,57
20077110,-1.25750541687,36.8534660339,58
20077110,-1.25611066818,36.8554401398,59
20077110,-1.25449061394,36.8573284149,60
20077110,-1.25019907951,36.861512661,61
20077110,-1.24470591545,36.8667376041,62
20077110,-1.24509215355,36.8671560287,63
20077110,-1.24511361122,36.8673706055,64
20077110,-1.24509215355,36.8675637245,65
20077110,-1.24521017075,36.8677890301,66
20077110,-1.24538183212,36.8679499626,67
20077110,-1.24571442604,36.8680357933,68
20077110,-1.24611139297,36.8684434891,69
20077110,-1.24652981758,36.8689155579,70
20077110,-1.24694824219,36.8696558475,71
20077110,-1.2471306324,36.8701386452,72
20077110,-1.24722182751,36.8706321716,73
20077110,-1.24727010727,36.8711042404,74
20077110,-1.24729156494,36.8716299534,75
20077110,-1.2472486496,36.8724775314,76
20077110,-1.24722719193,36.8734538555,77
20077110,-1.2472486496,36.8743872643,78
20077110,-1.24725937843,36.8747198582,79
20077110,-1.24731302261,36.8750685453,80
20077110,-1.24740958214,36.8755191565,81
20077110,-1.2475168705,36.8759053946,82
20077110,-1.24781191349,36.8764901161,83
20077110,-1.24816060066,36.8770051003,84
20077110,-1.24861657619,36.8775361776,85
20077110,-1.24909937382,36.8779653311,86
20077110,-1.24987721443,36.878464222,87
20077110,-1.25078380108,36.8787699938,88
20077110,-1.25118076801,36.8788611889,89
20077110,-1.25170648098,36.8789041042,90
20077110,-1.25256478786,36.8789577484,91
20077110,-1.25250333333,36.8800333333,92
20077110,-1.25248968601,36.8816667795,93
20077110,-1.25259160995,36.8834370375,94
20077110,-1.25265061855,36.8842202425,95
20077110,-1.25268280506,36.8843382597,96
20077110,-1.25274717808,36.8844509125,97
20077110,-1.25305831432,36.8848586082,98
20100110,-1.16897642612,36.8262898922,1
20100110,-1.16885840893,36.8265151978,2
20100110,-1.16845071316,36.8262630701,3
20100110,-1.167678,36.8257595,4
20100110,-1.166919,36.825214,5
20100110,-1.166919,36.825214,6
20100110,-1.167132,36.825001,7
20100110,-1.167593,36.824734,8
20100110,-1.16786062717,36.8246644735,9
20100110,-1.1680161953,36.8246752024,10
20100110,-1.168166399,36.8246644735,11
20100110,-1.16839706898,36.8247503042,12
20100110,-1.16857409477,36.8248093128,13
20100110,-1.16878867149,36.8249809742,14
20100110,-1.169099,36.825279,15
20100110,-1.169453,36.82579,16
20100110,-1.16979181767,36.8260592222,17
20100110,-1.1701887846,36.8261772394,18
20100110,-1.170936,36.826195,19
20100110,-1.171236,36.826077,20
20100110,-1.171396,36.826077,21
20100110,-1.17229700089,36.8264240026,22
20100110,-1.17300510406,36.8267458677,23
20100110,-1.173728,36.827728,24
20100110,-1.174112,36.828045,25
20100110,-1.17494165897,36.8290525675,26
20100110,-1.17500603199,36.8291813135,27
20100110,-1.17508113384,36.8294602633,28
20100110,-1.17534399033,36.8306028843,29
20100110,-1.17562,36.832024,30
20100110,-1.175002,36.834335,31
20100110,-1.175002,36.834335,32
20100110,-1.175871,36.835522,33
20100110,-1.176673,36.836395,34
20100110,-1.177386,36.836857,35
20100110,-1.177802,36.837048,36
20100110,-1.178844,36.837399,37
20100110,-1.1818510294,36.8382686377,38
20100110,-1.1835193634,36.8385475874,39
20100110,-1.18523061275,36.838837266,40
20100110,-1.1869096756,36.839094758,41
20100110,-1.1898547411,36.8396097422,42
20100110,-1.19198441505,36.839915514,43
20100110,-1.192655,36.839996,44
20100110,-1.193008,36.839993,45
20100110,-1.193857,36.839771,46
20100110,-1.19423747063,36.8395829201,47
20100110,-1.194599,36.839294,48
20100110,-1.19511723518,36.838837266,49
20100110,-1.19573414326,36.8383169174,50
20100110,-1.1962465,36.837875,51
20100110,-1.197894,36.836456,52
20100110,-1.19826078415,36.8361657858,53
20100110,-1.19900643826,36.8357259035,54
20100110,-1.19988620281,36.8352377415,55
20100110,-1.20133459568,36.8344599009,56
20100110,-1.20209850132,36.8340244662,57
20100110,-1.20400607586,36.8329846859,58
20100110,-1.20586752892,36.8320727348,59
20100110,-1.206129,36.831959,60
20100110,-1.2064576149,36.8319225311,61
20100110,-1.206811,36.831982,62
20100110,-1.207265,36.832165,63
20100110,-1.20855,36.832932,64
20100110,-1.20878577232,36.8330007792,65
20100110,-1.209074,36.833035,66
20100110,-1.20918810368,36.8330490589,67
20100110,-1.21036827564,36.8330919743,68
20100110,-1.21074914932,36.8331724405,69
20100110,-1.21137678623,36.8334460258,70
20100110,-1.21243357658,36.8338698149,71
20100110,-1.21571660042,36.835269928,72
20100110,-1.21641933918,36.8355381489,73
20100110,-1.21733665466,36.8357741833,74
20100110,-1.21791601181,36.8358385563,75
20100110,-1.218614,36.835819,76
20100110,-1.2200242281,36.8354898691,77
20100110,-1.22031390667,36.8354523182,78
20100110,-1.22063040733,36.8354791403,79
20100110,-1.220938,36.835537,80
20100110,-1.2213653326,36.8357473612,81
20100110,-1.22173547745,36.8360316753,82
20100110,-1.22343063354,36.8376517296,83
20100110,-1.224295,36.83836,84
20100110,-1.22559785843,36.8389606476,85
20100110,-1.22892379761,36.8406182528,86
20100110,-1.229435,36.840881,87
20100110,-1.23013079166,36.8413317204,88
20100110,-1.230471,36.841591,89
20100110,-1.231207,36.842278,90
20100110,-1.23135924339,36.8424797058,91
20100110,-1.23169720173,36.8428552151,92
20100110,-1.23201370239,36.8430483341,93
20100110,-1.23253,36.843334,94
20100110,-1.23283982277,36.8434077501,95
20100110,-1.23399317265,36.8435686827,96
20100110,-1.23542010784,36.8436920643,97
20100110,-1.23671293259,36.8438744545,98
20100110,-1.23796820641,36.8440032005,99
20100110,-1.24065041542,36.8442928791,100
20100110,-1.243518,36.844563,101
20100110,-1.244069,36.844723,102
20100110,-1.24497413635,36.8450760841,103
20100110,-1.246424,36.845844,104
20100110,-1.24689459801,36.8460792303,105
20100110,-1.24728620052,36.8464118242,106
20100110,-1.24772071838,36.8468087912,107
20100110,-1.24801039696,36.8470233679,108
20100110,-1.24844491482,36.8472057581,109
20100110,-1.2488847971,36.8472218513,110
20100110,-1.24922811985,36.8471896648,111
20100110,-1.24968409538,36.8470072746,112
20100110,-1.25031709671,36.8466210365,113
20100110,-1.2526835,36.8452795,114
20100110,-1.256029,36.843464,115
20100110,-1.256747,36.843159,116
20100110,-1.2577521801,36.8428981304,117
20100110,-1.2588840723,36.8425816298,118
20100110,-1.25921666622,36.8424797058,119
20100110,-1.2620973587,36.8414282799,120
20100110,-1.26249432564,36.8412083387,121
20100110,-1.26279473305,36.8409186602,122
20100110,-1.26291275024,36.8407577276,123
20100110,-1.26308441162,36.8404144049,124
20100110,-1.26315951347,36.8400603533,125
20100110,-1.26320779324,36.8394112587,126
20100110,-1.26329898834,36.8390840292,127
20100110,-1.2635242939,36.8387460709,128
20100110,-1.26384079456,36.8381345272,129
20100110,-1.26395881176,36.8379467726,130
20100110,-1.26426458359,36.8372869492,131
20100110,-1.26459181309,36.8368041515,132
20100110,-1.265031,36.83617,133
20100110,-1.265514,36.835629,134
20100110,-1.266254,36.834942,135
20100110,-1.266624,36.8346465,136
20100110,-1.266994,36.834351,137
20100110,-1.266994,36.834351,138
20100110,-1.26714527607,36.8342131376,139
20100110,-1.26885652542,36.8328559399,140
20100110,-1.26904964447,36.8326628208,141
20100110,-1.26919984818,36.8325823545,142
20100110,-1.26932322979,36.8326091766,143
20100110,-1.2694466114,36.8326681852,144
20100110,-1.26965582371,36.8327432871,145
20100110,-1.26981139183,36.8327647448,146
20100110,-1.27025663853,36.8326735497,147
20100110,-1.27109885216,36.8324536085,148
20100110,-1.27272427082,36.8320244551,149
20100110,-1.27598047256,36.8311822414,150
20100110,-1.27701580524,36.8308979273,151
20100110,-1.27801895142,36.8305975199,152
20100110,-1.27815842628,36.8306350708,153
20100110,-1.27828717232,36.8306189775,154
20100110,-1.27838909626,36.8305063248,155
20100110,-1.278668046,36.8304419518,156
20100110,-1.27916157246,36.8308335543,157
20100110,-1.28013253212,36.8315523863,158
20100110,-1.28044366837,36.831766963,159
20100110,-1.28043830395,36.8321478367,160
20100110,-1.28043830395,36.8323463202,161
20100110,-1.28049,36.832466,162
20100110,-1.28060460091,36.8325448036,163
20100110,-1.28076553345,36.832550168,164
20100110,-1.28094792366,36.8325287104,165
20100110,-1.28111958504,36.8323892355,166
20100110,-1.28116250038,36.832292676,167
20100110,-1.28124296665,36.8321746588,168
20100110,-1.28485321999,36.8310427666,169
20100110,-1.28607094288,36.830688715,170
20100110,-1.28612458706,36.8308979273,171
20100111,-1.28607094288,36.830919385,1
20100111,-1.28601193428,36.8307691813,2
20100111,-1.2874174118,36.8303132057,3
20100111,-1.28759980202,36.8303024769,4
20100111,-1.28764808178,36.830393672,5
20100111,-1.28725647926,36.8311715126,6
20100111,-1.28687024117,36.8315201998,7
20100111,-1.28596365452,36.8320298195,8
20100111,-1.28580272198,36.8320888281,9
20100111,-1.28563642502,36.8320780993,10
20100111,-1.28550767899,36.8321424723,11
20100111,-1.28544330597,36.8322873116,12
20100111,-1.28465473652,36.8327325583,13
20100111,-1.28401100636,36.8331187963,14
20100111,-1.28367841244,36.8332475424,15
20100111,-1.28331899643,36.8333172798,16
